Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-02-12,17.544,17.549,16.669,16.721,2154626
2009-02-13,17.183,17.724,16.875,17.26,3105970
2009-02-16,17.235,17.904,16.721,17.749,1859642
2009-02-17,17.389,18.701,16.977,16.977,4609078
2009-02-18,17.287,17.698,16.721,17.441,3978955
2009-02-19,17.904,18.11,17.235,17.414,2484718
2009-02-20,17.167,17.24,16.736,16.983,1179871
2009-02-23,17.642,17.642,16.901,17.389,2321505
2009-02-24,17.029,17.229,16.262,17.107,1469833
2009-02-25,17.507,17.62,16.782,16.782,1639510
2009-02-26,16.926,18.264,16.926,18.264,1973758
2009-02-27,17.851,18.948,17.57,17.57,2664693
2009-03-02,17.493,18.3,17.364,18.11,2353601
2009-03-03,18.007,19.138,17.904,19.035,2481562
2009-03-04,19.55,21.506,19.447,21.479,3489074
2009-03-05,22.175,22.586,20.63,21.556,4115843
2009-03-06,21.135,22.534,20.79,22.415,3441483
2009-03-09,22.123,22.224,21.273,21.634,1796735
2009-03-10,21.788,23.295,21.738,22.688,2890609
2009-03-11,23.202,23.81,22.38,22.586,3245520
2009-03-12,22.23,23.083,22.132,22.175,1603440
2009-03-13,22.792,23.255,21.865,21.865,2257121
2009-03-16,22.328,22.869,22.21,22.869,1518803
2009-03-17,22.792,23.095,22.019,22.38,2322679
2009-03-18,22.586,22.586,21.871,22.031,1398123
2009-03-19,22.349,23.27,22.123,23.249,2458468
2009-03-20,23.255,24.176,23.249,23.677,2212993
2009-03-23,24.592,25.544,24.592,25.416,2079197
2009-03-24,26.238,26.753,25.323,25.75,4564443
2009-03-25,25.642,25.981,24.638,25.724,3415740
2009-03-26,26.212,26.702,25.652,25.93,3306227
2009-03-27,25.671,25.671,23.614,23.872,5691239
2009-03-30,22.74,22.996,21.969,22.534,3920452
2009-03-31,23.151,23.944,22.945,23.507,3169246
2009-04-01,23.666,23.908,22.638,23.897,1434116
2009-04-02,24.798,26.238,24.7,26.238,2826765
2009-04-03,26.238,28.631,25.724,27.474,4337327
2009-04-06,28.296,29.196,27.036,27.679,2812033
2009-04-07,27.756,28.347,26.238,26.238,2863739
2009-04-08,25.462,27.267,25.26,27.267,2197289
2009-04-09,27.91,28.912,26.907,28.912,4507518
2009-04-14,28.296,30.637,27.91,30.045,4306213
2009-04-15,29.582,30.045,29.118,30.045,2178511
2009-04-16,30.508,30.508,29.377,29.377,3478764
2009-04-17,29.505,29.582,27.705,28.708,4516342
2009-04-20,28.322,28.94,27.267,27.37,1879922
2009-04-21,27.01,28.142,26.496,27.654,2063336
2009-04-22,28.039,28.965,27.833,28.811,2649284
2009-04-23,28.811,29.377,28.296,28.347,1144352
2009-04-24,28.244,30.302,28.193,30.199,2423302
2009-04-27,29.248,30.302,29.145,29.531,2459939
2009-04-28,28.811,29.274,28.347,28.76,2231252
2009-04-29,29.274,30.664,29.274,30.123,2218130
2009-04-30,30.611,30.997,29.789,30.534,2163087
2009-05-04,31.022,32.849,31.022,32.412,2362504
2009-05-05,32.874,33.75,32.154,32.438,2463455
2009-05-06,32.309,33.286,31.718,32.284,2032208
2009-05-07,33.132,34.649,32.874,33.029,2712662
2009-05-08,33.956,36.785,33.21,36.014,4919691
2009-05-11,36.528,38.535,34.881,35.911,3547971
2009-05-12,35.55,36.58,34.625,34.984,3348436
2009-05-13,35.344,36.014,33.467,33.647,2470839
2009-05-14,33.286,34.83,32.926,33.673,1721689
2009-05-15,35.628,35.756,34.469,34.469,2186316
2009-05-18,34.984,35.756,34.625,35.447,1081112
2009-05-19,36.27,36.991,36.167,36.707,2718109
2009-05-20,36.811,38.02,36.528,36.991,2083827
2009-05-21,36.785,36.914,35.885,35.911,1796239
2009-05-22,36.014,36.451,35.756,36.116,1263929
2009-05-25,37.377,37.377,35.499,35.859,854789
2009-05-26,36.065,36.426,35.447,36.27,2028185
2009-05-27,36.863,37.352,36.296,36.296,3025368
2009-05-28,36.476,36.733,35.807,35.885,1322497
2009-05-29,36.504,37.351,36.064,36.064,2739495
2009-06-01,37.557,38.328,37.145,38.328,1747494
2009-06-02,38.535,40.104,38.406,39.409,3167488
2009-06-03,39.82,39.873,38.741,38.741,1365853
2009-06-04,38.766,39.435,38.766,39.152,1984118
2009-06-05,39.794,41.365,39.614,39.82,3289945
2009-06-08,39.82,40.335,38.586,38.791,1458075
2009-06-09,38.946,40.335,38.946,40.335,1421024
2009-06-10,41.21,42.958,41.21,42.958,3516062
2009-06-12,43.525,44.862,42.702,44.758,4352343
2009-06-15,44.451,45.145,43.473,43.473,2858922
2009-06-16,42.855,45.12,42.007,44.09,3926511
2009-06-17,45.12,45.53,42.007,42.083,5530927
2009-06-18,42.238,42.676,41.03,42.058,3321614
2009-06-19,42.083,43.885,41.672,42.855,3207851
2009-06-22,42.702,42.702,38.741,39.101,2888963
2009-06-23,38.02,40.104,37.609,38.741,2492060
2009-06-24,39.769,41.415,39.383,41.312,2384272
2009-06-25,42.213,42.495,41.21,41.672,1883340
2009-06-26,42.575,43.269,42.394,42.961,1138712
2009-06-29,43.215,44.35,42.189,43.113,1999086
2009-06-30,44.193,44.374,41.415,41.93,1189196
2009-07-01,42.393,43.114,42.007,42.651,910658
2009-07-02,42.859,43.009,40.642,40.642,1912375
2009-07-03,41.158,41.158,39.203,39.511,3576353
2009-07-06,38.589,39.978,37.761,39.228,2169776
2009-07-07,39.869,41.005,39.253,39.766,3201800
2009-07-08,39.591,41.234,39.434,40.388,3796286
2009-07-09,41.107,42.134,41.107,42.134,3715369
2009-07-10,42.134,42.623,40.334,40.515,3539595
2009-07-13,40.129,40.72,39.15,40.618,3341585
2009-07-14,42.279,42.974,41.796,42.822,1804067
2009-07-15,44.061,44.966,43.819,44.966,2093064
2009-07-16,44.936,45.753,44.514,45.298,1730224
2009-07-17,45.298,45.902,45.178,45.843,921360
2009-07-20,46.447,48.32,46.236,48.258,1828404
2009-07-21,48.289,49.286,47.504,48.32,1551107
2009-07-22,48.258,48.41,45.238,46.99,2548564
2009-07-23,47.171,49.104,47.049,49.043,2364096
2009-07-24,49.376,50.856,49.376,49.98,2443709
2009-07-27,50.915,51.49,49.98,50.734,1701128
2009-07-28,50.886,51.279,49.527,49.527,806406
2009-07-29,48.258,49.89,47.715,48.923,1533518
2009-07-30,49.164,51.852,48.5,51.852,1130202
2009-07-31,51.852,52.246,50.795,52.246,1746527
2009-08-03,52.969,56.111,52.546,56.111,2390022
2009-08-04,55.566,57.832,54.992,57.832,1301304
2009-08-05,57.378,59.191,54.358,54.358,2145228
2009-08-06,56.169,57.228,54.358,54.661,1648387
2009-08-07,54.661,55.205,52.395,53.18,2157451
2009-08-10,54.388,54.872,51.066,52.246,5295399
2009-08-11,52.064,52.185,48.32,49.224,3799139
2009-08-12,48.439,50.824,46.326,48.65,3344396
2009-08-13,51.64,52.003,50.613,51.279,2686057
2009-08-14,52.094,53.936,51.369,51.369,3046885
2009-08-17,50.613,51.217,49.043,49.677,1537788
2009-08-18,50.523,50.915,49.709,50.493,2094143
2009-08-19,50.01,50.373,49.164,49.527,2234988
2009-08-20,51.036,52.003,50.734,51.731,2390354
2009-08-21,51.762,53.755,51.52,53.725,1993057
2009-08-24,54.449,55.264,54.208,55.264,1596605
2009-08-25,54.358,55.205,53.784,54.661,1573966
2009-08-26,54.298,54.661,51.943,52.849,1649158
2009-08-27,52.064,53.453,50.734,50.734,1249219
2009-08-28,52.546,53.665,52.033,53.151,1409007
2009-08-31,52.033,52.516,51.339,51.701,696235
2009-09-01,52.365,53.09,51.157,51.64,915035
2009-09-02,50.734,51.46,49.104,49.406,1985892
2009-09-03,50.131,51.036,49.647,50.131,1498188
2009-09-04,50.402,51.762,50.131,50.131,1095330
2009-09-07,51.036,51.913,50.976,51.913,644685
2009-09-08,52.546,54.117,52.546,53.694,2072029
2009-09-09,52.969,53.936,52.969,53.694,1161591
2009-09-10,54.298,54.599,52.033,53.151,1606798
2009-09-11,53.151,53.151,51.339,51.46,1432430
2009-09-14,50.734,51.127,49.828,50.493,665441
2009-09-15,51.098,51.581,50.071,50.734,820417
2009-09-16,51.339,52.516,51.308,52.516,1196604
2009-09-17,53.332,53.665,52.003,52.546,751884
2009-09-18,51.943,52.486,50.856,51.098,2250268
2009-09-21,51.399,51.822,50.734,50.734,741794
2009-09-22,51.64,54.661,51.64,54.661,3919617
2009-09-23,54.661,55.809,53.996,54.962,2108708
2009-09-24,54.058,55.718,53.151,53.151,1573559
2009-09-25,53.151,53.422,51.46,52.246,2299254
2009-09-28,52.246,52.818,51.006,52.305,1380027
2009-09-29,52.909,53.09,51.339,51.339,1518038
2009-09-30,51.943,53.635,51.49,52.185,2573276
2009-10-01,52.335,53.875,52.335,53.029,1603694
2009-10-02,51.822,52.395,51.036,51.066,2677490
2009-10-05,51.64,51.852,50.131,50.915,1218722
2009-10-06,51.943,53.151,51.883,52.999,1322834
2009-10-07,53.151,53.513,51.46,51.943,823748
2009-10-08,53.151,53.603,52.094,52.939,2207412
2009-10-09,52.999,54.087,52.849,53.996,1820437
2009-10-12,54.298,55.447,54.298,55.205,2531756
2009-10-13,54.962,55.295,53.513,54.419,2311386
2009-10-14,54.932,57.591,54.721,56.562,2974229
2009-10-15,57.348,57.892,56.502,57.258,2153252
2009-10-16,57.288,58.948,56.774,57.378,1613073
2009-10-19,57.983,59.161,57.983,58.768,997909
2009-10-20,59.221,60.337,57.983,59.191,1170914
2009-10-21,59.07,60.337,58.617,60.337,1934264
2009-10-22,59.493,61.366,59.403,60.399,1798554
2009-10-23,61.607,62.271,60.761,61.607,908224
2009-10-26,61.607,62.271,60.459,61.002,1318109
2009-10-27,60.399,60.64,58.073,58.647,1081712
2009-10-28,58.587,58.768,56.381,56.472,2209348
2009-10-29,55.989,59.372,55.385,59.191,2452043
2009-10-30,59.372,60.64,59.191,59.734,2802805
2009-11-02,59.191,59.644,58.284,58.888,1161875
2009-11-03,58.888,59.341,57.167,57.258,1993853
2009-11-04,58.194,59.613,58.042,59.403,1282258
2009-11-05,58.617,61.002,58.617,61.002,1821627
2009-11-06,61.184,62.633,59.644,59.855,1511879
2009-11-09,61.607,63.419,61.002,63.419,1279030
2009-11-10,63.298,64.505,62.271,64.505,1573766
2009-11-12,62.814,66.74,62.814,65.533,2451002
2009-11-13,63.841,64.748,63.117,64.324,2019218
2009-11-16,66.016,66.62,65.593,66.076,2269548
2009-11-17,66.076,66.74,65.593,66.318,1856166
2009-11-18,66.256,66.438,64.807,65.231,1891454
2009-11-19,64.748,65.472,63.478,63.478,1644950
2009-11-20,63.539,65.834,63.539,64.626,1139807
2009-11-23,65.834,67.103,65.773,66.559,1445545
2009-11-24,65.834,66.318,64.022,64.626,1193186
2009-11-25,65.714,66.256,64.807,65.834,1600761
2009-11-26,65.773,65.773,64.263,64.445,1357887
2009-11-27,62.21,64.566,59.795,63.419,1645166
2009-11-30,64.566,65.11,63.661,65.11,832977
2009-12-01,65.533,66.016,64.989,65.231,1016603
2009-12-02,65.834,65.895,64.868,65.834,743113
2009-12-03,65.954,66.378,65.29,65.412,2369252
2009-12-04,65.653,67.285,64.626,66.861,1601293
2009-12-07,66.256,66.438,65.231,65.773,1397431
2009-12-08,65.29,66.137,64.143,65.11,1989385
2009-12-09,64.626,64.626,62.271,62.331,2655693
2009-12-10,62.513,63.237,59.855,60.096,1944851
2009-12-11,61.184,61.907,60.821,61.184,1414861
2009-12-14,62.21,63.117,60.157,60.7,1435173
2009-12-15,60.399,61.184,58.768,61.184,1837617
2009-12-16,61.788,61.788,60.761,61.063,2038078
2009-12-17,60.821,61.184,59.07,59.795,1046920
2009-12-18,59.855,61.002,58.677,59.07,2388687
2009-12-21,59.07,60.337,58.647,59.765,500997
2009-12-22,60.58,61.788,60.337,61.788,1055024
2009-12-23,62.029,62.15,61.425,61.727,637431
2009-12-28,62.513,63.419,62.513,63.419,652132
2009-12-29,63.78,65.231,63.539,65.11,1255485
2009-12-30,65.17,65.593,63.117,64.445,856644
2009-12-31,64.748,64.748,63.359,64.022,554216
2010-01-04,64.807,65.834,64.807,65.533,975837
2010-01-05,65.593,65.773,63.72,64.263,1107019
2010-01-06,64.505,65.954,64.263,65.834,1972865
2010-01-07,63.419,63.901,62.391,62.875,3946747
2010-01-08,63.661,64.083,62.875,63.117,3269251
2010-01-11,63.962,64.989,63.72,64.748,1625804
2010-01-12,65.11,65.11,63.841,64.445,2029628
2010-01-13,63.962,64.505,63.661,64.083,1365704
2010-01-14,64.626,64.868,63.901,64.083,1086810
2010-01-15,64.324,64.566,63.661,64.445,1944245
2010-01-18,64.384,65.834,64.203,65.834,1958532
2010-01-19,65.653,65.653,64.324,64.868,1931486
2010-01-20,64.566,64.929,64.022,64.083,2246223
2010-01-21,64.203,64.263,62.633,62.995,2879410
2010-01-22,62.21,62.391,61.002,61.788,3870530
2010-01-25,62.088,62.814,61.847,62.21,1860568
2010-01-26,61.547,61.607,59.915,60.399,1703266
2010-01-27,60.337,61.244,58.888,59.221,1823287
2010-01-28,60.307,60.58,58.013,58.013,1561095
2010-01-29,58.498,58.827,56.591,58.585,1859275
2010-02-01,58.224,58.587,57.107,58.587,1170162
2010-02-02,59.795,61.123,59.01,60.399,2003011
2010-02-03,61.123,61.847,59.432,59.584,2753813
2010-02-04,59.403,59.403,55.566,55.566,3666277
2010-02-05,54.419,54.781,52.246,52.246,3837708
2010-02-08,53.694,54.238,51.701,53.151,2302491
2010-02-09,53.996,55.264,53.996,54.358,2380823
2010-02-10,55.566,56.111,54.267,54.358,2362566
2010-02-11,55.476,55.628,53.543,53.603,2103238
2010-02-12,54.962,55.688,54.267,54.599,2250028
2010-02-15,54.992,55.447,54.599,55.385,991176
2010-02-16,55.989,56.533,55.235,55.596,1258197
2010-02-17,57.258,57.621,56.895,57.378,2309531
2010-02-18,57.258,58.224,56.805,57.228,1892181
2010-02-19,56.653,58.132,56.291,57.983,1588128
2010-02-22,59.039,59.07,58.224,58.344,1170120
2010-02-23,58.344,58.647,57.076,57.137,1394283
2010-02-24,56.805,57.258,56.08,56.774,1068858
2010-02-25,56.774,57.892,55.325,55.628,1535932
2010-02-26,57.378,58.224,56.955,58.224,2486741
2010-03-01,59.251,60.337,58.828,59.372,1749218
2010-03-02,59.674,60.459,58.948,60.277,1828073
2010-03-03,60.277,61.486,59.765,61.002,1347418
2010-03-04,60.399,61.847,60.035,60.459,1543525
2010-03-05,61.063,61.727,60.368,61.304,1294390
2010-03-08,61.847,61.907,60.64,61.607,1142241
2010-03-09,61.425,61.486,60.518,61.366,1567398
2010-03-10,61.366,62.21,60.821,62.21,1348652
2010-03-11,61.727,62.088,61.366,61.847,1047545
2010-03-12,62.15,62.391,61.486,61.607,2206222
2010-03-15,61.304,61.366,60.399,60.459,974526
2010-03-16,61.486,62.271,60.7,62.271,1195288
2010-03-17,62.693,63.117,62.029,62.21,3327161
2010-03-18,61.486,62.271,61.123,61.969,907897
2010-03-19,61.969,62.754,61.002,61.607,4158706
2010-03-22,61.123,62.21,61.123,61.667,844875
2010-03-23,61.788,62.693,61.788,62.452,1595482
2010-03-24,62.814,62.814,61.607,61.727,1079491
2010-03-25,62.391,63.117,62.088,63.117,1935058
2010-03-26,63.237,63.72,62.633,63.72,2201498
2010-03-29,63.962,64.807,63.78,63.78,1282260
2010-03-30,64.626,64.929,64.143,64.566,1232538
2010-03-31,63.476,64.809,63.358,64.809,1175156
2010-04-01,64.807,66.137,64.445,66.137,2150158
2010-04-06,66.256,66.921,66.137,66.801,1844726
2010-04-07,66.137,66.559,65.412,66.137,1090737
2010-04-08,65.533,65.773,64.748,64.748,1063552
2010-04-09,65.773,67.344,65.593,67.042,1161500
2010-04-12,67.585,70.062,66.74,70.062,3228173
2010-04-13,69.82,71.15,69.338,70.062,4102479
2010-04-14,70.303,70.968,69.881,70.122,1200842
2010-04-15,70.667,70.667,67.405,69.881,1288633
2010-04-16,69.458,69.76,68.371,68.371,979607
2010-04-19,67.405,68.371,65.773,68.371,1085463
2010-04-20,68.854,70.787,68.613,69.7,1154994
2010-04-21,70.486,70.486,67.405,67.646,1086586
2010-04-22,67.646,68.552,65.895,65.895,1181041
2010-04-23,66.804,67.644,66.199,67.103,904899
2010-04-26,68.854,70.001,68.311,69.7,889477
2010-04-27,68.613,69.941,67.948,67.948,1162972
2010-04-28,66.438,67.646,65.954,66.438,1855235
2010-04-29,66.982,67.767,65.412,67.042,2900588
2010-04-30,67.95,69.097,66.741,66.741,1080927
2010-05-04,66.921,67.163,62.995,63.419,1804013
2010-05-05,63.117,63.298,59.493,60.821,3273291
2010-05-06,60.096,61.969,60.096,60.399,2601922
2010-05-07,58.465,61.244,58.465,59.191,2253722
2010-05-10,62.029,63.539,61.907,63.539,1824971
2010-05-11,62.995,63.298,62.15,62.15,1134426
2010-05-12,62.21,63.419,61.788,63.419,1474299
2010-05-13,63.962,64.384,63.117,63.117,2371847
2010-05-14,62.271,62.693,61.002,61.002,1687001
2010-05-17,59.191,61.184,58.98,60.277,2445096
2010-05-18,61.123,61.184,59.01,59.432,1600258
2010-05-19,58.587,58.587,54.962,56.261,4690146
2010-05-20,56.895,56.955,54.358,54.358,2698764
2010-05-21,54.962,56.443,53.784,56.169,3009012
2010-05-24,57.017,57.53,55.929,56.169,992742
2010-05-25,54.298,54.932,53.996,54.569,1578377
2010-05-26,55.566,57.378,55.447,56.594,2270624
2010-05-27,57.107,58.707,56.743,58.163,1625485
2010-05-28,59.312,59.613,58.617,59.01,2148677
2010-05-31,59.189,59.495,58.859,59.495,500109
2010-06-01,59.01,59.07,57.198,57.621,1491735
2010-06-02,57.228,58.314,56.472,58.163,1582176
2010-06-04,58.404,59.314,56.229,56.472,1236770
2010-06-07,55.445,55.688,54.117,54.541,2661513
2010-06-08,55.688,55.806,53.937,54.416,2381708
2010-06-09,54.964,55.295,54.447,54.964,2473688
2010-06-10,55.052,57.438,54.964,56.834,2453483
2010-06-11,57.832,58.466,56.715,57.619,2649236
2010-06-14,58.466,59.22,58.223,59.039,1561299
2010-06-15,58.822,60.191,58.386,59.725,975306
2010-06-16,60.629,60.691,58.198,58.322,1675895
2010-06-17,58.322,58.945,57.108,57.108,1612323
2010-06-18,57.544,58.915,57.076,58.822,2161883
2010-06-21,59.819,60.098,59.196,59.196,1331035
2010-06-22,59.132,59.507,57.606,57.638,1426539
2010-06-23,57.358,58.198,56.08,56.08,1066125
2010-06-24,56.982,57.076,55.986,56.392,1809082
2010-06-25,56.579,57.358,56.392,57.326,548095
2010-06-28,57.544,57.762,57.202,57.482,360423
2010-06-29,56.703,56.828,55.146,55.518,2529987
2010-06-30,55.581,56.703,55.208,55.208,1337892
2010-07-01,54.958,56.328,54.958,55.146,1281697
2010-07-02,55.956,56.889,55.675,56.703,882490
2010-07-05,57.076,57.202,56.515,57.108,426883
2010-07-06,57.326,58.261,57.264,57.949,1673872
2010-07-07,57.358,57.575,56.392,57.326,1121153
2010-07-08,58.261,58.292,57.326,57.949,1229266
2010-07-09,57.98,58.261,57.264,57.919,612174
2010-07-12,57.919,59.632,57.451,59.009,1455619
2010-07-13,59.009,60.005,58.603,59.381,1025459
2010-07-14,59.975,60.068,58.758,59.196,907952
2010-07-15,59.196,60.035,58.884,59.632,814719
2010-07-16,59.632,60.317,58.322,58.479,902405
2010-07-19,58.042,59.632,57.731,58.696,1235524
2010-07-20,58.945,59.913,58.696,59.039,1487535
2010-07-21,59.381,62.155,59.381,62.062,3147848
2010-07-22,61.75,65.302,61.407,65.238,3957552
2010-07-23,65.489,65.614,63.931,64.803,1700577
2010-07-26,65.177,66.671,64.429,66.61,1311140
2010-07-27,66.671,67.42,65.675,66.049,1188010
2010-07-28,66.174,67.42,65.426,65.426,843727
2010-07-29,66.174,66.86,66.049,66.548,1017372
2010-07-30,65.987,66.485,65.489,66.485,1260708
2010-08-02,66.985,68.854,66.922,68.542,1729526
2010-08-03,68.479,68.854,67.608,68.168,1090022
2010-08-04,67.608,68.604,67.608,68.542,781484
2010-08-05,68.542,69.227,68.168,68.542,1642714
2010-08-06,68.418,68.542,67.545,68.479,908202
2010-08-09,68.542,69.29,68.105,68.105,1540803
2010-08-10,67.918,68.168,66.237,66.671,1388716
2010-08-11,65.801,65.925,64.368,64.429,1732127
2010-08-12,64.368,65.238,64.055,64.865,1087345
2010-08-13,67.358,67.794,66.049,66.485,2176036
2010-08-16,67.171,67.482,65.861,67.233,692931
2010-08-17,67.233,68.292,67.233,67.732,1028270
2010-08-18,67.856,68.105,66.985,67.233,999805
2010-08-19,67.732,67.918,65.426,66.671,867899
2010-08-20,66.049,66.299,64.616,65.364,1402782
2010-08-23,65.489,66.671,65.364,65.987,907896
2010-08-24,65.426,65.551,64.18,64.429,1344436
2010-08-25,64.554,65.364,63.308,63.806,1237167
2010-08-26,64.554,65.426,64.242,64.928,909778
2010-08-27,65.115,66.112,64.368,66.049,916863
2010-08-30,66.86,66.86,65.987,66.237,696766
2010-08-31,65.052,66.61,64.305,66.61,1051928
2010-09-01,66.424,67.358,65.614,67.358,965298
2010-09-02,67.732,68.728,67.109,68.355,2030729
2010-09-03,68.542,69.602,68.105,69.165,1768342
2010-09-06,69.227,70.348,69.227,70.348,947345
2010-09-07,69.477,69.725,68.355,69.102,724645
2010-09-08,68.666,70.037,68.418,69.913,1192997
2010-09-09,69.165,70.1,69.041,69.602,813472
2010-09-10,69.602,70.162,69.165,69.975,828375
2010-09-13,70.536,72.405,70.536,72.219,2303977
2010-09-14,72.156,72.281,71.533,72.219,1447250
2010-09-15,71.782,72.342,71.782,72.281,1243956
2010-09-16,72.219,72.966,71.844,72.219,1154718
2010-09-17,72.904,73.09,71.533,72.156,2292365
2010-09-20,72.281,72.405,70.973,72.031,604889
2010-09-21,72.094,73.028,71.844,72.094,1953802
2010-09-22,72.156,72.405,71.408,71.658,1092023
2010-09-23,72.094,72.654,70.411,71.346,1084762
2010-09-24,71.096,72.467,70.598,72.219,1358266
2010-09-27,72.281,72.467,71.283,72.094,566961
2010-09-28,70.536,71.719,70.348,70.91,962024
2010-09-29,71.844,73.277,71.844,73.215,3319134
2010-09-30,73.028,73.34,72.53,73.09,1349178
2010-10-01,73.153,74.898,73.153,74.399,1566096
2010-10-04,74.836,74.959,73.651,74.461,774762
2010-10-05,74.461,78.511,73.963,76.705,2168227
2010-10-06,77.888,79.197,77.888,78.823,1768074
2010-10-07,78.886,79.01,77.266,77.951,1681947
2010-10-08,77.266,77.764,74.586,76.019,1960783
2010-10-11,77.078,77.826,76.518,77.141,803723
2010-10-12,76.019,78.511,75.645,78.511,2025117
2010-10-13,79.259,82.437,79.135,81.94,2620385
2010-10-14,81.94,83.186,81.066,81.94,1682173
2010-10-15,81.94,83.496,81.689,81.94,1405502
2010-10-18,81.564,82.187,80.381,82.187,843522
2010-10-19,81.13,82.749,77.764,77.951,2482407
2010-10-20,78.387,78.387,75.957,77.576,1445128
2010-10-21,79.072,79.882,77.576,78.449,1654438
